Cluster-1	total=316	enrichmentScore=3.938766043651997	phaseStdDev=5.445591267214813	"Membrane,Transmembrane helix,Transmembrane,integral component of membraneAnnotation Cluster 1"	Enrichment Score: 3.938766043651997								
UP_KEYWORDS	LIM domain	7	0.73452256	0.026054175	8.780777714	6.352537712	"FBtr0086256, FBtr0330071, FBtr0081617, FBtr0334661, FBtr0081846, FBtr0075898, FBtr0308854"	953	34	13921	3.007437812	0.999539079	0.240104371
SMART	SM00132:LIM	7	0.73452256	0.048847963	8.780777714	6.352537712	"FBtr0086256, FBtr0330071, FBtr0081617, FBtr0334661, FBtr0081846, FBtr0075898, FBtr0308854"	416	34	5218	2.582437783	0.999999398	1
GeneID	Symbol	RP24	q-value	Phase	FlybaseLink	Figure							
FBtr0081846	stck-RC	0.942524	0.044573	7.5	FlyBase stck-RC	Figure for stck-RC							
FBtr0334661	CG33521-RG	1.108381	0	0.3	FlyBase CG33521-RG	Figure for CG33521-RG							
FBtr0081617	Mlp84B-RB	1.103613	0.031473	2.4	FlyBase Mlp84B-RB	Figure for Mlp84B-RB							
FBtr0308854	CG43427-RJ	0.978911	0.037226	18.7	FlyBase CG43427-RJ	Figure for CG43427-RJ							
FBtr0086256	Hil-RA	2.296171	0.013562	15.6	FlyBase Hil-RA	Figure for Hil-RA							
FBtr0075898	MICAL-like-RA	0.757822	0.039052	5	FlyBase MICAL-like-RA	Figure for MICAL-like-RA							
FBtr0330071	Awh-RD	2.163872	0.009095	12	FlyBase Awh-RD	Figure for Awh-RD							
FBtr0340352	rad-RK	0.712977	0.044987	2.2	FlyBase rad-RK	Figure for rad-RK							
													
Cluster-10	total=13	enrichmentScore=1.5373207247795437	phaseStdDev=6.316377294888267	"Metallopeptidase, catalytic domain,metalloendopeptidase activity,Peptidase M13,Peptidase M13, N-terminal domain,Peptidase M13, C-terminal domainAnnotation Cluster 10"	Enrichment Score: 1.5373207247795437								
category	term	count	percent	pValue	avgPhase	phaseStdDev	transcriptList	total	popHits	popTotal	foldChange	bonfer	FDR
INTERPRO	"IPR024079:Metallopeptidase, catalytic domain"	11	1.154249738	0.006609799	9.621944636	6.211443185	"FBtr0307540, FBtr0080928, FBtr0078959, FBtr0100660, FBtr0079253, FBtr0084691, FBtr0079028, FBtr0073690, FBtr0307555, FBtr0273263, FBtr0085349"	849	53	10984	2.685156788	0.999908971	1
GOTERM_MF_DIRECT	GO:0004222~metalloendopeptidase activity	13	1.364113326	0.014484821	0.130136231	6.316377295	"FBtr0080928, FBtr0078959, FBtr0100660, FBtr0073690, FBtr0307555, FBtr0309217, FBtr0085349, FBtr0307540, FBtr0111280, FBtr0079253, FBtr0084691, FBtr0079028, FBtr0273263"	709	78	9284	2.182416549	0.999947187	1
INTERPRO	IPR000718:Peptidase M13	7	0.73452256	0.018020756	-2.432476	5.316172134	"FBtr0080928, FBtr0078959, FBtr0079253, FBtr0079028, FBtr0073690, FBtr0307555, FBtr0085349"	849	28	10984	3.234393404	1	1
INTERPRO	"IPR008753:Peptidase M13, N-terminal domain"	6	0.629590766	0.045842472	-3.1733605	5.397184292	"FBtr0078959, FBtr0079253, FBtr0079028, FBtr0073690, FBtr0307555, FBtr0085349"	849	26	10984	2.985593911	1	1
INTERPRO	"IPR018497:Peptidase M13, C-terminal domain"	4	0.419727177	0.260168048	-4.58129375	4.505769585	"FBtr0079253, FBtr0073690, FBtr0307555, FBtr0085349"	849	23	10984	2.250012803	1	1
GeneID	Symbol	RP24	q-value	Phase	FlybaseLink	Figure							
FBtr0084691	tld-RA	1.47289	0.025751	5.9	FlyBase tld-RA	Figure for tld-RA							
FBtr0100660	kuz-RC	0.567079	0.047078	9.4	FlyBase kuz-RC	Figure for kuz-RC							
FBtr0079028	CG31918-RA	2.099873	0.013562	17.7	FlyBase CG31918-RA	Figure for CG31918-RA							
FBtr0078959	CG9780-RA	0.374623	0.040627	5.5	FlyBase CG9780-RA	Figure for CG9780-RA							
FBtr0080928	CG13283-RA	2.113674	0.007079	2	FlyBase CG13283-RA	Figure for CG13283-RA							
FBtr0307540	mmd-RE	0.15859	0.051127	1.6	FlyBase mmd-RE	Figure for mmd-RE							
FBtr0273263	Mmp1-RC	1.030461	0.019876	10	FlyBase Mmp1-RC	Figure for Mmp1-RC							
FBtr0079253	CG9505-RA	0.806925	0.0188	3	FlyBase CG9505-RA	Figure for CG9505-RA							
FBtr0309217	CG14231-RB	0.476934	0.041919	16.7	FlyBase CG14231-RB	Figure for CG14231-RB							
FBtr0111280	CG3107-RC	0.758552	0.048604	23.1	FlyBase CG3107-RC	Figure for CG3107-RC							
FBtr0085349	CG14523-RA	1.187722	0.038544	15.3	FlyBase CG14523-RA	Figure for CG14523-RA							
FBtr0307555	Nep3-RC	0.800849	0.045429	17.5	FlyBase Nep3-RC	Figure for Nep3-RC							
FBtr0073690	CG3775-RA	1.384393	0.029348	17.8	FlyBase CG3775-RA	Figure for CG3775-RA							
													
Cluster-11	total=6	enrichmentScore=1.5173571625895474	phaseStdDev=1.2528878125982477	"glycogen metabolic process,Glycogen metabolism,Carbohydrate metabolismAnnotation Cluster 11"	Enrichment Score: 1.5173571625895474								
category	term	count	percent	pValue	avgPhase	phaseStdDev	transcriptList	total	popHits	popTotal	foldChange	bonfer	FDR
GOTERM_BP_DIRECT	GO:0005977~glycogen metabolic process	4	0.419727177	0.010059116	5.026231	1.289644799	"FBtr0075723, FBtr0071351, FBtr0335186, FBtr0339124"	782	7	10996	8.0350749	0.999999985	0.526920145
UP_KEYWORDS	Glycogen metabolism	3	0.314795383	0.025546531	5.327404	1.361894847	"FBtr0075723, FBtr0071351, FBtr0335186"	953	4	13921	10.95566632	0.999463609	0.240104371
UP_KEYWORDS	Carbohydrate metabolism	5	0.524658972	0.109153275	4.7331336	1.349655891	"FBtr0075723, FBtr0072795, FBtr0087520, FBtr0071351, FBtr0335186"	953	27	13921	2.705102794	1	0.640682268
GeneID	Symbol	RP24	q-value	Phase	FlybaseLink	Figure							
FBtr0339124	ACC-RF	0.774592	0.025751	4.1	FlyBase ACC-RF	Figure for ACC-RF							
FBtr0087520	O-fut1-RA	0.75154	NOTEST	4.5	FlyBase O-fut1-RA	Figure for O-fut1-RA							
FBtr0072795	Cht2-RA	1.675276	0.007079	3.2	FlyBase Cht2-RA	Figure for Cht2-RA							
FBtr0335186	CG8475-RC	0.735417	0.047792	4	FlyBase CG8475-RC	Figure for CG8475-RC							
FBtr0071351	CG7766-RA	1.947565	0	4.7	FlyBase CG7766-RA	Figure for CG7766-RA							
FBtr0075723	Gbs-70E-RA	1.09646	NOTEST	7.2	FlyBase Gbs-70E-RA	Figure for Gbs-70E-RA							
													
Cluster-12	total=32	enrichmentScore=1.5046996809629656	phaseStdDev=5.35304045733454	"Biosynthesis of antibiotics,Biosynthesis of amino acids,Carbon metabolismAnnotation Cluster 12"	Enrichment Score: 1.5046996809629656								
category	term	count	percent	pValue	avgPhase	phaseStdDev	transcriptList	total	popHits	popTotal	foldChange	bonfer	FDR
KEGG_PATHWAY	dme01130:Biosynthesis of antibiotics	28	2.938090241	0.007705779	2.432746433	5.516991129	"FBtr0345982, FBtr0345422, FBtr0112860, FBtr0084327, FBtr0082026, FBtr0089329, FBtr0309246, FBtr0332597, FBtr0085584, FBtr0086552, FBtr0339663, FBtr0077245, FBtr0075344, FBtr0310660, FBtr0077008, FBtr0100590, FBtr0100594, FBtr0113687, FBtr0303476, FBtr0077909, FBtr0301698, FBtr0084999, FBtr0081764, FBtr0345317, FBtr0082259, FBtr0079495, FBtr0333857, FBtr0079876, FBtr0339379, FBtr0085390"	257	180	2737	1.656636403	0.579533155	0.669685817
KEGG_PATHWAY	dme01230:Biosynthesis of amino acids	13	1.364113326	0.012032319	3.717645786	3.14154805	"FBtr0345422, FBtr0077909, FBtr0084327, FBtr0084999, FBtr0082026, FBtr0345317, FBtr0082259, FBtr0085584, FBtr0077245, FBtr0333857, FBtr0075344, FBtr0310660, FBtr0334646, FBtr0085390"	257	63	2737	2.197578902	0.742257129	0.669685817
KEGG_PATHWAY	dme01200:Carbon metabolism	13	1.364113326	0.33016808	3.610785357	3.131468053	"FBtr0345982, FBtr0089496, FBtr0077909, FBtr0112860, FBtr0084327, FBtr0084999, FBtr0082026, FBtr0345317, FBtr0082259, FBtr0085584, FBtr0086552, FBtr0333857, FBtr0310660, FBtr0085390"	257	110	2737	1.258613371	1	1
GeneID	Symbol	RP24	q-value	Phase	FlybaseLink	Figure							
FBtr0303476	CG11089-RB	1.227952	0.037692	7.9	FlyBase CG11089-RB	Figure for CG11089-RB							
FBtr0301698	UGP-RD	1.054308	0.037692	5	FlyBase UGP-RD	Figure for UGP-RD							
FBtr0089496	Gdh-RB	0.741501	0.044297	1.3	FlyBase Gdh-RB	Figure for Gdh-RB							
FBtr0333857	CG6767-RG	2.571672	0.009095	7.2	FlyBase CG6767-RG	Figure for CG6767-RG							
FBtr0339663	Gart-RC	0.867711	0.035488	10.1	FlyBase Gart-RC	Figure for Gart-RC							
FBtr0077008	Ldh-RA	1.880868	0	12.4	FlyBase Ldh-RA	Figure for Ldh-RA							
FBtr0345982	CG10932-RB	1.50425	0.013562	18.8	FlyBase CG10932-RB	Figure for CG10932-RB							
FBtr0079495	LKRSDH-RA	1.673278	0.010895	22.2	FlyBase LKRSDH-RA	Figure for LKRSDH-RA							
FBtr0077245	Cbs-RB	0.959457	0.043943	3.3	FlyBase Cbs-RB	Figure for Cbs-RB							
FBtr0081764	Prat-RA	0.61408	0.046924	14.2	FlyBase Prat-RA	Figure for Prat-RA							
FBtr0084999	Ald-RD	1.608889	NOTEST	4	FlyBase Ald-RD	Figure for Ald-RD							
FBtr0332597	Aldh-RB	0.704629	0.039381	1.5	FlyBase Aldh-RB	Figure for Aldh-RB							
FBtr0112860	Nc73EF-RI	1.42946	0.012191	4.2	FlyBase Nc73EF-RI	Figure for Nc73EF-RI							
FBtr0086552	SdhA-RB	0.761999	0.012191	4.5	FlyBase SdhA-RB	Figure for SdhA-RB							
FBtr0084327	Irp-1A-RA	0.849558	0.007079	23.7	FlyBase Irp-1A-RA	Figure for Irp-1A-RA							
FBtr0309246	AMPdeam-RJ	2.111468	NOTEST	8.5	FlyBase AMPdeam-RJ	Figure for AMPdeam-RJ							
FBtr0100590	Adh-RE	0.644261	NOTEST	6.1	FlyBase Adh-RE	Figure for Adh-RE							
FBtr0100594	Adh-RI	0.798408	0.043943	5.5	FlyBase Adh-RI	Figure for Adh-RI							
FBtr0085390	CG11899-RA	1.33263	0.022912	5.7	FlyBase CG11899-RA	Figure for CG11899-RA							
FBtr0339379	Adk3-RD	1.737044	0.007079	2.8	FlyBase Adk3-RD	Figure for Adk3-RD							
FBtr0079876	yip2-RA	1.382059	0.037692	8.3	FlyBase yip2-RA	Figure for yip2-RA							
FBtr0345317	Shmt-RC	1.669075	0.030917	7.5	FlyBase Shmt-RC	Figure for Shmt-RC							
FBtr0082026	CG8129-RB	0.792468	0.03506	3.9	FlyBase CG8129-RB	Figure for CG8129-RB							
FBtr0077909	Eno-RA	0.60168	0.046061	4.6	FlyBase Eno-RA	Figure for Eno-RA							
FBtr0310660	Ald-RK	1.450087	NOTEST	3.4	FlyBase Ald-RK	Figure for Ald-RK							
FBtr0113687	Gfat1-RA	0.955071	0.028904	20.5	FlyBase Gfat1-RA	Figure for Gfat1-RA							
FBtr0345422	Eip55E-RB	0.828812	0.042619	18.4	FlyBase Eip55E-RB	Figure for Eip55E-RB							
FBtr0334646	Hn-RD	0.752441	0.050656	4	FlyBase Hn-RD	Figure for Hn-RD							
FBtr0089329	Inos-RA	2.652383	0.009095	16.5	FlyBase Inos-RA	Figure for Inos-RA							
FBtr0085584	Tpi-RC	1.389434	0.031986	4.9	FlyBase Tpi-RC	Figure for Tpi-RC							
FBtr0075344	CG9674-RD	1.215364	0.022912	4.5	FlyBase CG9674-RD	Figure for CG9674-RD							
FBtr0082259	Irp-1B-RA	1.588933	0.010895	4.8	FlyBase Irp-1B-RA	Figure for Irp-1B-RA							
													
Cluster-13	total=9	enrichmentScore=1.5041067536829897	phaseStdDev=5.4139742405986695	"axon extension,positive regulation of axon guidance,positive regulation of axon extensionAnnotation Cluster 13"	Enrichment Score: 1.5041067536829897								
category	term	count	percent	pValue	avgPhase	phaseStdDev	transcriptList	total	popHits	popTotal	foldChange	bonfer	FDR
GOTERM_BP_DIRECT	GO:0048675~axon extension	8	0.839454355	0.003479407	-2.101863778	5.413974241	"FBtr0070241, FBtr0333312, FBtr0343046, FBtr0112851, FBtr0070515, FBtr0330668, FBtr0331868, FBtr0075775, FBtr0330102"	782	29	10996	3.879001676	0.997993002	0.400163303
GOTERM_BP_DIRECT	GO:1902669~positive regulation of axon guidance	3	0.314795383	0.083327738	-5.572026333	1.149017128	"FBtr0343046, FBtr0331868, FBtr0330102"	782	7	10996	6.026306175	1	1
GOTERM_BP_DIRECT	GO:0045773~positive regulation of axon extension	3	0.314795383	0.106019297	-5.572026333	1.149017128	"FBtr0343046, FBtr0331868, FBtr0330102"	782	8	10996	5.273017903	1	1
GeneID	Symbol	RP24	q-value	Phase	FlybaseLink	Figure							
FBtr0075775	Frl-RA	0.794967	0.029942	4.7	FlyBase Frl-RA	Figure for Frl-RA							
FBtr0343046	Wnt5-RB	2.199888	0.0188	19.6	FlyBase Wnt5-RB	Figure for Wnt5-RB							
FBtr0070515	dnc-RD	1.127121	0.031986	3.5	FlyBase dnc-RD	Figure for dnc-RD							
FBtr0331868	Rac1-RB	0.820315	0.040156	18.9	FlyBase Rac1-RB	Figure for Rac1-RB							
FBtr0330668	Rab5-RG	2.38275	0.009095	5	FlyBase Rab5-RG	Figure for Rab5-RG							
FBtr0330102	fz-RC	0.746547	0.046061	16.9	FlyBase fz-RC	Figure for fz-RC							
FBtr0333312	dnc-RP	1.565301	0.017995	13.7	FlyBase dnc-RP	Figure for dnc-RP							
FBtr0070241	DAAM-RA	1.974622	0.014636	17.7	FlyBase DAAM-RA	Figure for DAAM-RA							
FBtr0112851	Mbs-RG	1.938947	0.023513	1.3	FlyBase Mbs-RG	Figure for Mbs-RG							
													
Cluster-14	total=37	enrichmentScore=1.4578579031543597	phaseStdDev=4.964620871803721	"Prenylation,Lipoprotein,Removed in mature form,S-geranylgeranyl cysteine,GTP-binding,small GTPase mediated signal transduction,Small GTPase superfamily,vesicle,Effector region,Small GTP-binding protein domain,GTP binding,Rab protein signal transduction,GTPase activity,GTP,MethylationAnnotation Cluster 14"	Enrichment Score: 1.4578579031543597								
category	term	count	percent	pValue	avgPhase	phaseStdDev	transcriptList	total	popHits	popTotal	foldChange	bonfer	FDR
UP_KEYWORDS	Prenylation	8	0.839454355	1.66E-04	2.944677889	3.010813057	"FBtr0087217, FBtr0088646, FBtr0070582, FBtr0087214, FBtr0301529, FBtr0113338, FBtr0071351, FBtr0335186, FBtr0331868"	953	19	13921	6.150549511	0.047216251	0.004634669
UP_KEYWORDS	Lipoprotein	14	1.469045121	5.26E-04	1.885820333	3.754987049	"FBtr0070582, FBtr0301529, FBtr0113338, FBtr0343046, FBtr0071351, FBtr0087217, FBtr0088646, FBtr0085468, FBtr0331232, FBtr0083334, FBtr0087214, FBtr0335186, FBtr0331868, FBtr0089192, FBtr0089291"	953	67	13921	3.052324944	0.141961351	0.010924606
UP_SEQ_FEATURE	propeptide:Removed in mature form	9	0.944386149	0.003823911	1.7433817	4.297699306	"FBtr0087217, FBtr0088646, FBtr0070582, FBtr0083334, FBtr0087214, FBtr0301529, FBtr0113338, FBtr0083143, FBtr0100662, FBtr0331868"	280	30	3113	3.335357143	0.956952394	0.807509805
UP_SEQ_FEATURE	lipid moiety-binding region:S-geranylgeranyl cysteine	5	0.524658972	0.017521606	2.3789975	3.535597627	"FBtr0087217, FBtr0088646, FBtr0070582, FBtr0087214, FBtr0301529, FBtr0331868"	280	12	3113	4.632440476	0.999999502	1
UP_KEYWORDS	GTP-binding	15	1.573976915	0.020386106	0.944874882	4.783081855	"FBtr0070582, FBtr0301529, FBtr0333718, FBtr0342882, FBtr0074121, FBtr0089496, FBtr0073471, FBtr0334283, FBtr0346437, FBtr0087217, FBtr0087214, FBtr0084322, FBtr0078870, FBtr0084151, FBtr0339379, FBtr0331868, FBtr0089192"	953	112	13921	1.956368985	0.997505483	0.211701866
GOTERM_BP_DIRECT	GO:0007264~small GTPase mediated signal transduction	11	1.154249738	0.021057398	1.547031	4.765375433	"FBtr0087217, FBtr0070582, FBtr0087214, FBtr0301529, FBtr0342882, FBtr0073471, FBtr0334283, FBtr0084151, FBtr0331868, FBtr0080541, FBtr0346437, FBtr0089192"	782	68	10996	2.274635174	1	0.684002744
INTERPRO	IPR001806:Small GTPase superfamily	11	1.154249738	0.029064959	1.773907083	4.69565493	"FBtr0087217, FBtr0070582, FBtr0076705, FBtr0087214, FBtr0301529, FBtr0342882, FBtr0073471, FBtr0334283, FBtr0330668, FBtr0331868, FBtr0346437, FBtr0072577"	849	66	10984	2.156262269	1	1
GOTERM_CC_DIRECT	GO:0031982~vesicle	8	0.839454355	0.088409793	-1.042002625	6.317515195	"FBtr0076705, FBtr0301529, FBtr0089137, FBtr0330668, FBtr0082648, FBtr0346437, FBtr0088811, FBtr0072577"	761	51	10026	2.066630594	1	0.992385787
UP_SEQ_FEATURE	short sequence motif:Effector region	4	0.419727177	0.103944278	2.1422212	3.82938149	"FBtr0087217, FBtr0070582, FBtr0087214, FBtr0301529, FBtr0331868"	280	13	3113	3.420879121	1	1
INTERPRO	IPR005225:Small GTP-binding protein domain	11	1.154249738	0.118475468	0.324407	4.384165513	"FBtr0087217, FBtr0070582, FBtr0076705, FBtr0087214, FBtr0301529, FBtr0073471, FBtr0084151, FBtr0330668, FBtr0331868, FBtr0346437, FBtr0072577, FBtr0089192"	849	85	10984	1.674274233	1	1
GOTERM_MF_DIRECT	GO:0005525~GTP binding	19	1.993704092	0.123207101	0.873075714	4.593887696	"FBtr0070582, FBtr0076705, FBtr0301529, FBtr0333718, FBtr0342882, FBtr0074121, FBtr0089386, FBtr0089496, FBtr0073471, FBtr0334283, FBtr0346437, FBtr0087217, FBtr0087214, FBtr0084322, FBtr0078870, FBtr0084151, FBtr0339379, FBtr0330668, FBtr0331868, FBtr0072577, FBtr0089192"	709	176	9284	1.413610719	1	1
GOTERM_BP_DIRECT	GO:0032482~Rab protein signal transduction	5	0.524658972	0.219455235	-0.150864	4.427536134	"FBtr0076705, FBtr0301529, FBtr0330668, FBtr0346437, FBtr0072577"	782	34	10996	2.067850158	1	1
GOTERM_MF_DIRECT	GO:0003924~GTPase activity	13	1.364113326	0.31468737	0.767814867	4.872714231	"FBtr0070582, FBtr0076705, FBtr0301529, FBtr0333718, FBtr0342882, FBtr0074121, FBtr0073471, FBtr0334283, FBtr0346437, FBtr0087217, FBtr0087214, FBtr0084322, FBtr0330668, FBtr0331868, FBtr0072577"	709	133	9284	1.279913465	1	1
UP_SEQ_FEATURE	nucleotide phosphate-binding region:GTP	8	0.839454355	0.318514169	0.5418947	4.521210016	"FBtr0087217, FBtr0070582, FBtr0087214, FBtr0301529, FBtr0333718, FBtr0074121, FBtr0089386, FBtr0073471, FBtr0331868, FBtr0089192"	280	62	3113	1.434562212	1	1
UP_KEYWORDS	Methylation	7	0.73452256	0.62865686	1.5948045	3.957232791	"FBtr0087217, FBtr0088646, FBtr0070582, FBtr0087214, FBtr0301529, FBtr0113338, FBtr0331868, FBtr0075952"	953	94	13921	1.087796656	1	0.931034483
GeneID	Symbol	RP24	q-value	Phase	FlybaseLink	Figure							
FBtr0334283	Rgk1-RB	1.49185	0.013562	10.4	FlyBase Rgk1-RB	Figure for Rgk1-RB							
FBtr0089496	Gdh-RB	0.741501	0.044297	1.3	FlyBase Gdh-RB	Figure for Gdh-RB							
FBtr0335186	CG8475-RC	0.735417	0.047792	4	FlyBase CG8475-RC	Figure for CG8475-RC							
FBtr0085468	Dop1R2-RB	0.472155	0.050893	0.5	FlyBase Dop1R2-RB	Figure for Dop1R2-RB							
FBtr0331868	Rac1-RB	0.820315	0.040156	18.9	FlyBase Rac1-RB	Figure for Rac1-RB							
FBtr0330668	Rab5-RG	2.38275	0.009095	5	FlyBase Rab5-RG	Figure for Rab5-RG							
FBtr0080541	Sos-RA	1.173096	0.004456	3.2	FlyBase Sos-RA	Figure for Sos-RA							
FBtr0339379	Adk3-RD	1.737044	0.007079	2.8	FlyBase Adk3-RD	Figure for Adk3-RD							
FBtr0082648	Dtg-RA	0.979841	0.037226	8.4	FlyBase Dtg-RA	Figure for Dtg-RA							
FBtr0089192	Arf102F-RA	0.290873	0.052944	17.8	FlyBase Arf102F-RA	Figure for Arf102F-RA							
FBtr0075952	SmD1-RA	0.598038	0.047513	19	FlyBase SmD1-RA	Figure for SmD1-RA							
FBtr0343046	Wnt5-RB	2.199888	0.0188	19.6	FlyBase Wnt5-RB	Figure for Wnt5-RB							
FBtr0089137	Syt7-RA	0.539044	0.045771	20	FlyBase Syt7-RA	Figure for Syt7-RA							
FBtr0333718	shi-RO	0.753996	0.054769	17.2	FlyBase shi-RO	Figure for shi-RO							
FBtr0113338	cpx-RM	2.837772	0	3.5	FlyBase cpx-RM	Figure for cpx-RM							
FBtr0070582	Rala-RB	1.559524	0.026413	5.7	FlyBase Rala-RB	Figure for Rala-RB							
FBtr0089291	Wnt4-RA	0.811953	0.042619	4.1	FlyBase Wnt4-RA	Figure for Wnt4-RA							
FBtr0072577	RabX6-RA	1.79445	0.0188	19	FlyBase RabX6-RA	Figure for RabX6-RA							
FBtr0071351	CG7766-RA	1.947565	0	4.7	FlyBase CG7766-RA	Figure for CG7766-RA							
FBtr0346437	Rab6-RB	0.919653	0.019876	18.7	FlyBase Rab6-RB	Figure for Rab6-RB							
FBtr0076705	Rab19-RA	1.762597	0.010895	0	FlyBase Rab19-RA	Figure for Rab19-RA							
FBtr0088646	Ggamma1-RB	1.967166	0.0171	3.6	FlyBase Ggamma1-RB	Figure for Ggamma1-RB							
FBtr0342882	Rgk3-RE	0.873551	0.020984	1	FlyBase Rgk3-RE	Figure for Rgk3-RE							
FBtr0301529	Rab26-RD	0.530123	0.039381	4.5	FlyBase Rab26-RD	Figure for Rab26-RD							
FBtr0083334	Fas1-RC	1.218585	0.024391	3.8	FlyBase Fas1-RC	Figure for Fas1-RC							
FBtr0088811	kermit-RA	1.515642	0.025751	12.1	FlyBase kermit-RA	Figure for kermit-RA							
FBtr0084322	CG17141-RA	0.862697	0.030415	20.1	FlyBase CG17141-RA	Figure for CG17141-RA							
FBtr0078870	CG1129-RB	0.665972	0.047078	6.4	FlyBase CG1129-RB	Figure for CG1129-RB							
FBtr0100662	Act5C-RC	-0.106948	0.030415	16	FlyBase Act5C-RC	Figure for Act5C-RC							
FBtr0073471	Ran-RB	2.25805	0.012191	4.5	FlyBase Ran-RB	Figure for Ran-RB							
FBtr0084151	dnd-RA	1.394866	0.020984	0.2	FlyBase dnd-RA	Figure for dnd-RA							
FBtr0083143	Act88F-RA	0.679991	0.048911	3.9	FlyBase Act88F-RA	Figure for Act88F-RA							
FBtr0074121	shi-RA	0.565385	0.049648	0.9	FlyBase shi-RA	Figure for shi-RA							
FBtr0087214	Rho1-RD	0.704853	0.03506	3.5	FlyBase Rho1-RD	Figure for Rho1-RD							
FBtr0087217	Rho1-RG	1.704969	0.0188	2.1	FlyBase Rho1-RG	Figure for Rho1-RG							
FBtr0089386	CG1354-RB	0.950718	0.042236	2.3	FlyBase CG1354-RB	Figure for CG1354-RB							
FBtr0331232	crq-RD	1.494895	NOTEST	3.9	FlyBase crq-RD	Figure for crq-RD							
													
Cluster-15	total=10	enrichmentScore=1.3963663213072273	phaseStdDev=4.668589920394853	"LDLa,Low-density lipoprotein (LDL) receptor class A repeat,Low-density lipoprotein (LDL) receptor class A, conserved siteAnnotation Cluster 15"	Enrichment Score: 1.3963663213072273								
category	term	count	percent	pValue	avgPhase	phaseStdDev	transcriptList	total	popHits	popTotal	foldChange	bonfer	FDR
SMART	SM00192:LDLa	8	0.839454355	0.018278874	6.6444927	4.66858992	"FBtr0340309, FBtr0342814, FBtr0336452, FBtr0342818, FBtr0088909, FBtr0080998, FBtr0113387, FBtr0113164, FBtr0304688, FBtr0076525"	416	35	5218	2.867032967	0.994887808	1
INTERPRO	IPR002172:Low-density lipoprotein (LDL) receptor class A repeat	8	0.839454355	0.021302265	6.6444927	4.66858992	"FBtr0340309, FBtr0342814, FBtr0336452, FBtr0342818, FBtr0088909, FBtr0080998, FBtr0113387, FBtr0113164, FBtr0304688, FBtr0076525"	849	37	10984	2.797313214	1	1
INTERPRO	"IPR023415:Low-density lipoprotein (LDL) receptor class A, conserved site"	5	0.524658972	0.166159743	5.923609286	3.275431032	"FBtr0340309, FBtr0342814, FBtr0336452, FBtr0342818, FBtr0113387, FBtr0113164, FBtr0076525"	849	28	10984	2.310281003	1	1
GeneID	Symbol	RP24	q-value	Phase	FlybaseLink	Figure							
FBtr0113387	LpR2-RF	1.348068	0.025382	4.9	FlyBase LpR2-RF	Figure for LpR2-RF							
FBtr0113164	CG6024-RC	3.033903	0	4.5	FlyBase CG6024-RC	Figure for CG6024-RC							
FBtr0088909	Corin-RB	0.400098	0.040156	3	FlyBase Corin-RB	Figure for Corin-RB							
FBtr0340309	Lrp4-RD	0.488674	0.039381	1.8	FlyBase Lrp4-RD	Figure for Lrp4-RD							
FBtr0076525	teq-RD	1.285551	0.032433	4.8	FlyBase teq-RD	Figure for teq-RD							
FBtr0342814	trol-RAO	2.181231	0.009095	12.9	FlyBase trol-RAO	Figure for trol-RAO							
FBtr0304688	CG42613-RH	0.834288	0.037692	4.4	FlyBase CG42613-RH	Figure for CG42613-RH							
FBtr0336452	LpR2-RI	0.987109	0.029348	4.7	FlyBase LpR2-RI	Figure for LpR2-RI							
FBtr0080998	GCS2beta-RA	1.120525	0.004456	17.6	FlyBase GCS2beta-RA	Figure for GCS2beta-RA							
FBtr0342818	trol-RAS	1.270416	0.0171	7.8	FlyBase trol-RAS	Figure for trol-RAS							
													
Cluster-16	total=19	enrichmentScore=1.2721875663479778	phaseStdDev=5.751369738242405	"protein kinase C activity,receptor signaling protein serine/threonine kinase activity,S_TKcAnnotation Cluster 16"	Enrichment Score: 1.2721875663479778								
category	term	count	percent	pValue	avgPhase	phaseStdDev	transcriptList	total	popHits	popTotal	foldChange	bonfer	FDR
GOTERM_MF_DIRECT	GO:0004697~protein kinase C activity	7	0.73452256	0.020117406	-0.325197429	5.471159244	"FBtr0290019, FBtr0088601, FBtr0304000, FBtr0083819, FBtr0331920, FBtr0340455, FBtr0083590"	709	29	9284	3.160741209	0.999998897	1
GOTERM_MF_DIRECT	GO:0004702~receptor signaling protein serine/threonine kinase activity	6	0.629590766	0.043798314	10.25358717	5.630262734	"FBtr0290019, FBtr0304000, FBtr0083819, FBtr0079089, FBtr0331920, FBtr0340455"	709	26	9284	3.02180753	1	1
SMART	SM00220:S_TKc	18	1.888772298	0.17314419	0.102456737	5.751369738	"FBtr0290019, FBtr0083819, FBtr0304025, FBtr0340455, FBtr0308599, FBtr0088601, FBtr0305071, FBtr0078770, FBtr0304000, FBtr0071937, FBtr0299748, FBtr0079089, FBtr0331920, FBtr0075562, FBtr0070216, FBtr0339973, FBtr0083590, FBtr0078247, FBtr0070468"	416	167	5218	1.351969139	1	1
GeneID	Symbol	RP24	q-value	Phase	FlybaseLink	Figure							
FBtr0079089	tkv-RD	0.44578	0.044747	14.6	FlyBase tkv-RD	Figure for tkv-RD							
FBtr0331920	hpo-RB	0.800157	0.045128	17.6	FlyBase hpo-RB	Figure for hpo-RB							
FBtr0340455	hppy-RD	0.594043	0.040627	7.2	FlyBase hppy-RD	Figure for hppy-RD							
