Cluster-1	total=11	enrichmentScore=2.871007519328952	phaseStdDev=4.012830730489804	"Vision,phototransduction,visual perception,Sensory transduction,rhabdomere,Phototransduction - fly,CalciumAnnotation Cluster 1"	Enrichment Score: 2.871007519328952								
SMART	SM00054:EFh	3	2.608695652	0.166806363	1.090274	3.92489552	"FBtr0112900, FBtr0332631, FBtr0303422"	55	71	5218	4.008706786	0.999843034	1
GeneID	Symbol	RP24	q-value	Phase	FlybaseLink	Figure							
FBtr0112900	Gpo1-RD	1.332763	0.022706	6.6	FlyBase Gpo1-RD	Figure for Gpo1-RD							
FBtr0303422	Eip63F-1-RD	2.986205	0.007493	22.3	FlyBase Eip63F-1-RD	Figure for Eip63F-1-RD							
FBtr0082548	Cpn-RB	3.998215	0.004004	0.1	FlyBase Cpn-RB	Figure for Cpn-RB							
FBtr0332631	CG17493-RC	1.251186	0.026062	22.3	FlyBase CG17493-RC	Figure for CG17493-RC							
FBtr0075457	CG5027-RA	1.991784	0	23.4	FlyBase CG5027-RA	Figure for CG5027-RA							
FBtr0083361	Scp2-RA	1.529934	0.025698	5	FlyBase Scp2-RA	Figure for Scp2-RA							
													
Cluster-11	total=16	enrichmentScore=1.1164012234872913	phaseStdDev=4.500578357918196	"Protein kinase-like domain,protein phosphorylation,Serine/threonine-protein kinase, active site,S_TKc,peptidyl-serine phosphorylation,protein serine/threonine kinase activity,Protein kinase, catalytic domain,Protein kinase, ATP binding site,Kinase,Serine/threonine-protein kinase,ATP-binding,intracellular signal transduction,ATP,Nucleotide-binding,Proton acceptor,Magnesium,ATP binding,Wnt signaling pathway,protein kinase activityAnnotation Cluster 11"	Enrichment Score: 1.1164012234872913								
category	term	count	percent	pValue	avgPhase	phaseStdDev	transcriptList	total	popHits	popTotal	foldChange	bonfer	FDR
INTERPRO	IPR011009:Protein kinase-like domain	10	8.695652174	0.001981526	1.9952087	4.751464487	"FBtr0333223, FBtr0087047, FBtr0332570, FBtr0082438, FBtr0334606, FBtr0339237, FBtr0331960, FBtr0076556, FBtr0084853, FBtr0084864"	106	294	10984	3.524579643	0.358728347	0.115589541
GOTERM_BP_DIRECT	GO:0006468~protein phosphorylation	8	6.956521739	0.00473432	4.157067625	4.723828985	"FBtr0088438, FBtr0333223, FBtr0087047, FBtr0332570, FBtr0334606, FBtr0079799, FBtr0339237, FBtr0331960"	87	266	10996	3.801227206	0.76924042	0.338936458
INTERPRO	"IPR008271:Serine/threonine-protein kinase, active site"	6	5.217391304	0.013292441	3.320182333	5.191425984	"FBtr0333223, FBtr0087047, FBtr0332570, FBtr0334606, FBtr0339237, FBtr0331960"	106	147	10984	4.229495572	0.950086969	0.245127973
SMART	SM00220:S_TKc	6	5.217391304	0.028278625	3.320182333	5.191425984	"FBtr0333223, FBtr0087047, FBtr0332570, FBtr0334606, FBtr0339237, FBtr0331960"	55	167	5218	3.40860098	0.747649427	0.339343497
GOTERM_BP_DIRECT	GO:0018105~peptidyl-serine phosphorylation	3	2.608695652	0.035433654	1.248032667	4.348287801	"FBtr0087047, FBtr0334606, FBtr0331960"	87	38	10996	9.978221416	0.999985591	0.969176566
GOTERM_MF_DIRECT	GO:0004674~protein serine/threonine kinase activity	5	4.347826087	0.060518325	2.4475726	5.269952373	"FBtr0333223, FBtr0087047, FBtr0332570, FBtr0334606, FBtr0331960"	89	156	9284	3.343416883	0.999867252	1
INTERPRO	"IPR000719:Protein kinase, catalytic domain"	6	5.217391304	0.061497425	3.320182333	5.191425984	"FBtr0333223, FBtr0087047, FBtr0332570, FBtr0334606, FBtr0339237, FBtr0331960"	106	222	10984	2.800611933	0.999999331	0.57064864
INTERPRO	"IPR017441:Protein kinase, ATP binding site"	5	4.347826087	0.072058457	2.4475726	5.269952373	"FBtr0333223, FBtr0087047, FBtr0332570, FBtr0334606, FBtr0331960"	106	164	10984	3.159226875	0.999999947	0.623200949
UP_KEYWORDS	Kinase	6	5.217391304	0.073647278	3.054491333	4.781453108	"FBtr0084214, FBtr0333223, FBtr0087047, FBtr0088422, FBtr0334606, FBtr0331960"	115	273	13921	2.660487339	0.999675272	0.446783478
UP_KEYWORDS	Serine/threonine-protein kinase	4	3.47826087	0.078555278	3.49093225	5.410406706	"FBtr0333223, FBtr0087047, FBtr0334606, FBtr0331960"	115	122	13921	3.968923735	0.999814102	0.446783478
UP_KEYWORDS	ATP-binding	8	6.956521739	0.173274288	1.72621	4.746100301	"FBtr0071883, FBtr0084214, FBtr0333223, FBtr0087047, FBtr0088422, FBtr0334606, FBtr0331960, FBtr0335205"	115	558	13921	1.735515038	0.999999998	0.731850082
GOTERM_BP_DIRECT	GO:0035556~intracellular signal transduction	3	2.608695652	0.186926373	-1.541766	2.090181204	"FBtr0087047, FBtr0332570, FBtr0331960"	87	101	10996	3.754182315	1	1
UP_SEQ_FEATURE	nucleotide phosphate-binding region:ATP	4	3.47826087	0.205710156	-0.14475325	3.603462957	"FBtr0071883, FBtr0087047, FBtr0088422, FBtr0331960"	26	196	3113	2.443485086	1	1
UP_KEYWORDS	Nucleotide-binding	9	7.826086957	0.216079588	2.271742889	4.73323223	"FBtr0088438, FBtr0071883, FBtr0084214, FBtr0333223, FBtr0087047, FBtr0088422, FBtr0334606, FBtr0331960, FBtr0335205"	115	701	13921	1.554164858	1	0.847031984
UP_SEQ_FEATURE	active site:Proton acceptor	3	2.608695652	0.238399893	0.755098667	3.751576534	"FBtr0087047, FBtr0088422, FBtr0331960"	26	116	3113	3.096485411	1	1
UP_KEYWORDS	Magnesium	3	2.608695652	0.263876875	4.86095	4.504486099	"FBtr0084214, FBtr0333223, FBtr0088422"	115	122	13921	2.976692801	1	0.942307692
GOTERM_MF_DIRECT	GO:0005524~ATP binding	10	8.695652174	0.280742203	1.9767045	4.764233386	"FBtr0071883, FBtr0084214, FBtr0333223, FBtr0087047, FBtr0088422, FBtr0332570, FBtr0334606, FBtr0339237, FBtr0331960, FBtr0335205"	89	751	9284	1.389009411	1	1
KEGG_PATHWAY	dme04310:Wnt signaling pathway	3	2.608695652	0.2916038	2.440066333	5.883257963	"FBtr0333223, FBtr0087047, FBtr0331960"	34	89	2737	2.713483146	0.999999977	0.98
GOTERM_MF_DIRECT	GO:0004672~protein kinase activity	3	2.608695652	0.42736318	5.392332	5.138734495	"FBtr0333223, FBtr0332570, FBtr0339237"	89	153	9284	2.045384446	1	1
GeneID	Symbol	RP24	q-value	Phase	FlybaseLink	Figure							
FBtr0088422	Pfk-RB	2.59464	0.008325	5.2	FlyBase Pfk-RB	Figure for Pfk-RB							
FBtr0082438	CG6834-RA	2.70522	0.011853	5.1	FlyBase CG6834-RA	Figure for CG6834-RA							
FBtr0084864	CG10514-RA	1.010038	0.047318	23.8	FlyBase CG10514-RA	Figure for CG10514-RA							
FBtr0332570	CG4629-RE	3.285529	0	22.3	FlyBase CG4629-RE	Figure for CG4629-RE							
FBtr0335205	Gdh-RD	2.14675	0.014403	22.3	FlyBase Gdh-RD	Figure for Gdh-RD							
FBtr0088438	Pka-R2-RB	1.160533	0.018307	6.6	FlyBase Pka-R2-RB	Figure for Pka-R2-RB							
FBtr0071883	blw-RA	0.839667	0.038686	21.2	FlyBase blw-RA	Figure for blw-RA							
FBtr0084853	CG10553-RA	1.771382	0.014986	21.6	FlyBase CG10553-RA	Figure for CG10553-RA							
FBtr0339237	CG11221-RB	1.506694	0.017147	7.7	FlyBase CG11221-RB	Figure for CG11221-RB							
FBtr0079799	Cks30A-RA	2.088108	0.015557	6.7	FlyBase Cks30A-RA	Figure for Cks30A-RA							
FBtr0334606	gish-RM	1.099842	0.039267	6.6	FlyBase gish-RM	Figure for gish-RM							
FBtr0333223	nmo-RH	1.403179	0.009138	10.2	FlyBase nmo-RH	Figure for nmo-RH							
FBtr0076556	CG5644-RA	0.864749	0.016056	21.5	FlyBase CG5644-RA	Figure for CG5644-RA							
FBtr0087047	inaC-RA	4.90405	0	1.1	FlyBase inaC-RA	Figure for inaC-RA							
FBtr0084214	PyK-RA	1.827	0.008325	23.2	FlyBase PyK-RA	Figure for PyK-RA							
FBtr0331960	Pkc53E-RF	1.486684	0.030821	20	FlyBase Pkc53E-RF	Figure for Pkc53E-RF							
													
Cluster-12	total=4	enrichmentScore=0.7614639735823115	phaseStdDev=0.8360515472339303	"Immunoglobulin subtype 2,IGc2,Immunoglobulin-like domain,Immunoglobulin-like fold,Immunoglobulin subtype,IGAnnotation Cluster 12"	Enrichment Score: 0.7614639735823115								
category	term	count	percent	pValue	avgPhase	phaseStdDev	transcriptList	total	popHits	popTotal	foldChange	bonfer	FDR
INTERPRO	IPR003598:Immunoglobulin subtype 2	4	3.47826087	0.086372091	21.7591895	0.836051547	"FBtr0077418, FBtr0080485, FBtr0077425, FBtr0080489"	106	109	10984	3.802665743	0.999999998	0.700573624
SMART	SM00408:IGc2	4	3.47826087	0.102419545	21.7591895	0.836051547	"FBtr0077418, FBtr0080485, FBtr0077425, FBtr0080489"	55	109	5218	3.481567973	0.994408574	0.983227632
INTERPRO	IPR007110:Immunoglobulin-like domain	4	3.47826087	0.138897857	21.7591895	0.836051547	"FBtr0077418, FBtr0080485, FBtr0077425, FBtr0080489"	106	135	10984	3.070300489	1	0.981246149
INTERPRO	IPR013783:Immunoglobulin-like fold	4	3.47826087	0.239583021	21.7591895	0.836051547	"FBtr0077418, FBtr0080485, FBtr0077425, FBtr0080489"	106	177	10984	2.34175461	1	0.98206278
INTERPRO	IPR003599:Immunoglobulin subtype	3	2.608695652	0.286900117	-2.587603	0.671502867	"FBtr0077418, FBtr0080485, FBtr0077425"	106	111	10984	2.800611933	1	0.98206278
SMART	SM00409:IG	3	2.608695652	0.319578518	-2.587603	0.671502867	"FBtr0077418, FBtr0080485, FBtr0077425"	55	111	5218	2.564127764	0.999999991	1
GeneID	Symbol	RP24	q-value	Phase	FlybaseLink	Figure							
FBtr0080485	kek4-RA	2.102918	0.022706	20.5	FlyBase kek4-RA	Figure for kek4-RA							
FBtr0077425	bdl-RA	1.714933	0.013672	22.1	FlyBase bdl-RA	Figure for bdl-RA							
FBtr0077418	CG15630-RA	4.394046	0	21.7	FlyBase CG15630-RA	Figure for CG15630-RA							
FBtr0080489	CG16974-RA	3.069238	0	22.8	FlyBase CG16974-RA	Figure for CG16974-RA							
													
Cluster-13	total=5	enrichmentScore=0.6197800759560056	phaseStdDev=1.3490008724001623	"Mitochondrion,Mitochondrion,Transit peptideAnnotation Cluster 13"	Enrichment Score: 0.6197800759560056								
category	term	count	percent	pValue	avgPhase	phaseStdDev	transcriptList	total	popHits	popTotal	foldChange	bonfer	FDR
UP_KEYWORDS	Mitochondrion	5	4.347826087	0.169361037	-1.277429	1.349000872	"FBtr0074216, FBtr0071883, FBtr0070907, FBtr0344849, FBtr0335205"	115	263	13921	2.301372128	0.999999997	0.731850082
UP_SEQ_FEATURE	transit peptide:Mitochondrion	3	2.608695652	0.238399893	-1.141842	1.650189549	"FBtr0071883, FBtr0070907, FBtr0335205"	26	116	3113	3.096485411	1	1
UP_KEYWORDS	Transit peptide	3	2.608695652	0.342405091	-1.141842	1.650189549	"FBtr0071883, FBtr0070907, FBtr0335205"	115	148	13921	2.453760282	1	0.942307692
GeneID	Symbol	RP24	q-value	Phase	FlybaseLink	Figure							
FBtr0070907	kdn-RA	3.517571	0	1.1	FlyBase kdn-RA	Figure for kdn-RA							
FBtr0344849	Cyt-c-p-RB	2.364729	0.010993	23.1	FlyBase Cyt-c-p-RB	Figure for Cyt-c-p-RB							
FBtr0071883	blw-RA	0.839667	0.038686	21.2	FlyBase blw-RA	Figure for blw-RA							
FBtr0074216	UQCR-14-RA	3.203238	0.008325	21.9	FlyBase UQCR-14-RA	Figure for UQCR-14-RA							
FBtr0335205	Gdh-RD	2.14675	0.014403	22.3	FlyBase Gdh-RD	Figure for Gdh-RD							
													
Cluster-14	total=8	enrichmentScore=0.363687180078492	phaseStdDev=5.861914500894896	"transmembrane region,Cytoplasmic,Extracellular,N-linked (GlcNAc...),GlycoproteinAnnotation Cluster 14"	Enrichment Score: 0.363687180078492								
category	term	count	percent	pValue	avgPhase	phaseStdDev	transcriptList	total	popHits	popTotal	foldChange	bonfer	FDR
UP_SEQ_FEATURE	transmembrane region	8	6.956521739	0.153803014	0.544986875	5.861914501	"FBtr0079382, FBtr0084949, FBtr0088471, FBtr0074695, FBtr0300179, FBtr0074344, FBtr0073955, FBtr0076688"	26	566	3113	1.692307692	0.999999922	1
UP_SEQ_FEATURE	topological domain:Cytoplasmic	5	4.347826087	0.397553218	15.1548734	6.812577619	"FBtr0079382, FBtr0084949, FBtr0088471, FBtr0300179, FBtr0073955"	26	397	3113	1.507944197	1	1
UP_SEQ_FEATURE	topological domain:Extracellular	4	3.47826087	0.464876686	13.173507	6.195559152	"FBtr0079382, FBtr0084949, FBtr0088471, FBtr0300179"	26	312	3113	1.535009862	1	1
UP_SEQ_FEATURE	glycosylation site:N-linked (GlcNAc...)	4	3.47826087	0.680434113	2.0512655	3.296385883	"FBtr0079382, FBtr0084949, FBtr0074344, FBtr0073955"	26	423	3113	1.132205856	1	1
UP_KEYWORDS	Glycoprotein	4	3.47826087	0.785380537	2.0512655	3.296385883	"FBtr0079382, FBtr0084949, FBtr0074344, FBtr0073955"	115	503	13921	0.962641542	1	0.942307692
GeneID	Symbol	RP24	q-value	Phase	FlybaseLink	Figure							
FBtr0079382	nrv2-RA	1.652795	0.015557	7.3	FlyBase nrv2-RA	Figure for nrv2-RA							
FBtr0073955	eag-RA	1.561187	0.022218	23.1	FlyBase eag-RA	Figure for eag-RA							
FBtr0300179	gol-RD	3.831244	0	12.7	FlyBase gol-RD	Figure for gol-RD							
FBtr0076688	CdsA-RA	3.121981	0	22.3	FlyBase CdsA-RA	Figure for CdsA-RA							
FBtr0084949	boss-RA	3.823085	0	23.4	FlyBase boss-RA	Figure for boss-RA							
FBtr0074344	CG4928-RA	2.321806	0.00999	2.5	FlyBase CG4928-RA	Figure for CG4928-RA							
FBtr0074695	CG7990-RA	1.100241	0.040464	23.8	FlyBase CG7990-RA	Figure for CG7990-RA							
FBtr0088471	trpl-RA	2.006272	0.00999	9.3	FlyBase trpl-RA	Figure for trpl-RA							
													
Cluster-15	total=11	enrichmentScore=0.2046961919179372	phaseStdDev=3.8076087863190544	"zinc ion binding,Metal-binding,Zinc-finger,ZincAnnotation Cluster 15"	Enrichment Score: 0.2046961919179372								
category	term	count	percent	pValue	avgPhase	phaseStdDev	transcriptList	total	popHits	popTotal	foldChange	bonfer	FDR
GOTERM_MF_DIRECT	GO:0008270~zinc ion binding	7	6.086956522	0.578014143	-2.907389429	3.791403781	"FBtr0073004, FBtr0083179, FBtr0087047, FBtr0301055, FBtr0300179, FBtr0331960, FBtr0083139"	89	644	9284	1.133854421	1	1
UP_KEYWORDS	Metal-binding	9	7.826086957	0.589045433	-1.817234889	4.159559057	"FBtr0084214, FBtr0073004, FBtr0083179, FBtr0344849, FBtr0087047, FBtr0088422, FBtr0300179, FBtr0331960, FBtr0303422"	115	1008	13921	1.080822981	1	0.942307692
UP_KEYWORDS	Zinc-finger	4	3.47826087	0.612818526	-3.7742315	4.692469265	"FBtr0073004, FBtr0087047, FBtr0300179, FBtr0331960"	115	384	13921	1.260960145	1	0.942307692
UP_KEYWORDS	Zinc	5	4.347826087	0.727438174	-3.635258	4.206265419	"FBtr0073004, FBtr0083179, FBtr0087047, FBtr0300179, FBtr0331960"	115	598	13921	1.012141922	1	0.942307692
GeneID	Symbol	RP24	q-value	Phase	FlybaseLink	Figure							
FBtr0088422	Pfk-RB	2.59464	0.008325	5.2	FlyBase Pfk-RB	Figure for Pfk-RB							
FBtr0300179	gol-RD	3.831244	0	12.7	FlyBase gol-RD	Figure for gol-RD							
FBtr0083139	CG6654-RA	0.561997	0.021654	21.7	FlyBase CG6654-RA	Figure for CG6654-RA							
FBtr0301055	app-RK	3.051316	0.004004	0.1	FlyBase app-RK	Figure for app-RK							
FBtr0073004	CG32486-RD	1.551345	0.024912	23.1	FlyBase CG32486-RD	Figure for CG32486-RD							
FBtr0083179	alpha-Man-IIb-RA	2.015102	0.021208	20.9	FlyBase alpha-Man-IIb-RA	Figure for alpha-Man-IIb-RA							
FBtr0344849	Cyt-c-p-RB	2.364729	0.010993	23.1	FlyBase Cyt-c-p-RB	Figure for Cyt-c-p-RB							
FBtr0084214	PyK-RA	1.827	0.008325	23.2	FlyBase PyK-RA	Figure for PyK-RA							
FBtr0087047	inaC-RA	4.90405	0	1.1	FlyBase inaC-RA	Figure for inaC-RA							
FBtr0303422	Eip63F-1-RD	2.986205	0.007493	22.3	FlyBase Eip63F-1-RD	Figure for Eip63F-1-RD							
FBtr0331960	Pkc53E-RF	1.486684	0.030821	20	FlyBase Pkc53E-RF	Figure for Pkc53E-RF							
